session_id,top1,top2,top3,top4,top5
575618,A,A,A,A,A
568099,A,A,A,A,A
679989,A,A,A,A,A
214209,A,A,A,A,A
151158,A,A,A,A,A
592999,A,A,A,A,A
50469,A,A,A,A,A
317289,A,A,A,A,A
323109,A,A,A,A,A
499859,A,A,A,A,A
357848,A,A,A,A,A
69738,A,A,A,A,A
317568,A,A,A,A,A
605068,A,A,A,A,A
547868,A,A,A,A,A
360078,A,A,A,A,A
138008,A,A,A,A,A
42849,A,A,A,A,A
337758,A,A,A,A,A
308029,A,A,A,A,A
395809,A,A,A,A,A
328429,A,A,A,A,A
312388,A,A,A,A,A
228588,A,A,A,A,A
668708,A,A,A,A,A
376979,A,A,A,A,A
213118,A,A,A,A,A
306259,A,A,A,A,A
646709,A,A,A,A,A
153319,A,A,A,A,A
430259,A,A,A,A,A
75418,A,A,A,A,A
491488,A,A,A,A,A
165829,A,A,A,A,A
474659,A,A,A,A,A
305219,A,A,A,A,A
53079,A,A,A,A,A
405269,A,A,A,A,A
385008,A,A,A,A,A
292309,A,A,A,A,A
246938,A,A,A,A,A
104128,A,A,A,A,A
643588,A,A,A,A,A
597099,A,A,A,A,A
203189,A,A,A,A,A
86519,A,A,A,A,A
527789,A,A,A,A,A
106429,A,A,A,A,A
409538,A,A,A,A,A
128349,A,A,A,A,A
660518,A,A,A,A,A
78488,A,A,A,A,A
143218,A,A,A,A,A
394749,A,A,A,A,A
125749,A,A,A,A,A
641279,A,A,A,A,A
2069,A,A,A,A,A
487559,A,A,A,A,A
425099,A,A,A,A,A
660048,A,A,A,A,A
310059,A,A,A,A,A
127939,A,A,A,A,A
607408,A,A,A,A,A
330749,A,A,A,A,A
120208,A,A,A,A,A
78058,A,A,A,A,A
658789,A,A,A,A,A
12539,A,A,A,A,A
2358,A,A,A,A,A
375998,A,A,A,A,A
178218,A,A,A,A,A
394248,A,A,A,A,A
593838,A,A,A,A,A
395168,A,A,A,A,A
592479,A,A,A,A,A
578018,A,A,A,A,A
697459,A,A,A,A,A
105829,A,A,A,A,A
550868,A,A,A,A,A
503109,A,A,A,A,A
117998,A,A,A,A,A
161219,A,A,A,A,A
710718,A,A,A,A,A
684068,A,A,A,A,A
82178,A,A,A,A,A
625718,A,A,A,A,A
51799,A,A,A,A,A
545239,A,A,A,A,A
328958,A,A,A,A,A
344029,A,A,A,A,A
294029,A,A,A,A,A
345038,A,A,A,A,A
524229,A,A,A,A,A
11388,A,A,A,A,A
507968,A,A,A,A,A
657448,A,A,A,A,A
497159,A,A,A,A,A
168529,A,A,A,A,A
313668,A,A,A,A,A
606509,A,A,A,A,A
350259,A,A,A,A,A
540058,A,A,A,A,A
456618,A,A,A,A,A
285968,A,A,A,A,A
301009,A,A,A,A,A
414969,A,A,A,A,A
630839,A,A,A,A,A
229448,A,A,A,A,A
176829,A,A,A,A,A
646019,A,A,A,A,A
438499,A,A,A,A,A
593709,A,A,A,A,A
601268,A,A,A,A,A
370418,A,A,A,A,A
106628,A,A,A,A,A
346519,A,A,A,A,A
386908,A,A,A,A,A
112168,A,A,A,A,A
681708,A,A,A,A,A
361038,A,A,A,A,A
539468,A,A,A,A,A
396499,A,A,A,A,A
108398,A,A,A,A,A
132849,A,A,A,A,A
495208,A,A,A,A,A
446599,A,A,A,A,A
538369,A,A,A,A,A
90538,A,A,A,A,A
182509,A,A,A,A,A
620648,A,A,A,A,A
698358,A,A,A,A,A
622158,A,A,A,A,A
454489,A,A,A,A,A
605839,A,A,A,A,A
625999,A,A,A,A,A
126628,A,A,A,A,A
450398,A,A,A,A,A
176349,A,A,A,A,A
150018,A,A,A,A,A
197159,A,A,A,A,A
204599,A,A,A,A,A
450528,A,A,A,A,A
59599,A,A,A,A,A
89978,A,A,A,A,A
116059,A,A,A,A,A
669588,A,A,A,A,A
443539,A,A,A,A,A
27448,A,A,A,A,A
492749,A,A,A,A,A
302459,A,A,A,A,A
581498,A,A,A,A,A
551108,A,A,A,A,A
591168,A,A,A,A,A
246388,A,A,A,A,A
273258,A,A,A,A,A
479629,A,A,A,A,A
275579,A,A,A,A,A
31179,A,A,A,A,A
622938,A,A,A,A,A
577938,A,A,A,A,A
28529,A,A,A,A,A
474648,A,A,A,A,A
101299,A,A,A,A,A
154718,A,A,A,A,A
347989,A,A,A,A,A
236349,A,A,A,A,A
382019,A,A,A,A,A
142669,A,A,A,A,A
692309,A,A,A,A,A
602789,A,A,A,A,A
696309,A,A,A,A,A
598258,A,A,A,A,A
609589,A,A,A,A,A
108248,A,A,A,A,A
115738,A,A,A,A,A
54048,A,A,A,A,A
695389,A,A,A,A,A
287088,A,A,A,A,A
689078,A,A,A,A,A
640618,A,A,A,A,A
479218,A,A,A,A,A
333379,A,A,A,A,A
516198,A,A,A,A,A
341589,A,A,A,A,A
471728,A,A,A,A,A
149209,A,A,A,A,A
573509,A,A,A,A,A
15299,A,A,A,A,A
48478,A,A,A,A,A
325029,A,A,A,A,A
131149,A,A,A,A,A
250919,A,A,A,A,A
316258,A,A,A,A,A
571019,A,A,A,A,A
57338,A,A,A,A,A
548709,A,A,A,A,A
501208,A,A,A,A,A
22999,A,A,A,A,A
553488,A,A,A,A,A
283009,A,A,A,A,A
365049,A,A,A,A,A
398119,A,A,A,A,A
676099,A,A,A,A,A
300288,A,A,A,A,A
391648,A,A,A,A,A
590518,A,A,A,A,A
238809,A,A,A,A,A
242339,A,A,A,A,A
463178,A,A,A,A,A
668048,A,A,A,A,A
221279,A,A,A,A,A
540879,A,A,A,A,A
380829,A,A,A,A,A
361758,A,A,A,A,A
219829,A,A,A,A,A
347179,A,A,A,A,A
696628,A,A,A,A,A
47508,A,A,A,A,A
441768,A,A,A,A,A
363008,A,A,A,A,A
478979,A,A,A,A,A
203039,A,A,A,A,A
534238,A,A,A,A,A
339869,A,A,A,A,A
704038,A,A,A,A,A
517459,A,A,A,A,A
602608,A,A,A,A,A
23449,A,A,A,A,A
315488,A,A,A,A,A
487568,A,A,A,A,A
62179,A,A,A,A,A
702819,A,A,A,A,A
687738,A,A,A,A,A
471999,A,A,A,A,A
269129,A,A,A,A,A
173899,A,A,A,A,A
585659,A,A,A,A,A
610599,A,A,A,A,A
332148,A,A,A,A,A
279509,A,A,A,A,A
290899,A,A,A,A,A
25879,A,A,A,A,A
123898,A,A,A,A,A
597869,A,A,A,A,A
441059,A,A,A,A,A
287669,A,A,A,A,A
199869,A,A,A,A,A
167359,A,A,A,A,A
553658,A,A,A,A,A
152648,A,A,A,A,A
213308,A,A,A,A,A
408858,A,A,A,A,A
284778,A,A,A,A,A
334159,A,A,A,A,A
133468,A,A,A,A,A
330449,A,A,A,A,A
252849,A,A,A,A,A
90958,A,A,A,A,A
444379,A,A,A,A,A
609048,A,A,A,A,A
502788,A,A,A,A,A
154679,A,A,A,A,A
411828,A,A,A,A,A
299878,A,A,A,A,A
626659,A,A,A,A,A
566338,A,A,A,A,A
113228,A,A,A,A,A
309779,A,A,A,A,A
686119,A,A,A,A,A
173859,A,A,A,A,A
258289,A,A,A,A,A
294168,A,A,A,A,A
235209,A,A,A,A,A
561398,A,A,A,A,A
641539,A,A,A,A,A
624549,A,A,A,A,A
661309,A,A,A,A,A
189418,A,A,A,A,A
206259,A,A,A,A,A
212968,A,A,A,A,A
47098,A,A,A,A,A
9558,A,A,A,A,A
295958,A,A,A,A,A
209629,A,A,A,A,A
271488,A,A,A,A,A
597238,A,A,A,A,A
70978,A,A,A,A,A
615498,A,A,A,A,A
32639,A,A,A,A,A
360689,A,A,A,A,A
49908,A,A,A,A,A
600519,A,A,A,A,A
371938,A,A,A,A,A
128919,A,A,A,A,A
63419,A,A,A,A,A
34418,A,A,A,A,A
158439,A,A,A,A,A
269099,A,A,A,A,A
309189,A,A,A,A,A
49489,A,A,A,A,A
502598,A,A,A,A,A
418549,A,A,A,A,A
483389,A,A,A,A,A
188828,A,A,A,A,A
261798,A,A,A,A,A
547068,A,A,A,A,A
318539,A,A,A,A,A
266839,A,A,A,A,A
321028,A,A,A,A,A
526198,A,A,A,A,A
227029,A,A,A,A,A
667158,A,A,A,A,A
659329,A,A,A,A,A
641019,A,A,A,A,A
558838,A,A,A,A,A
593458,A,A,A,A,A
402989,A,A,A,A,A
310418,A,A,A,A,A
678198,A,A,A,A,A
144139,A,A,A,A,A
401579,A,A,A,A,A
136319,A,A,A,A,A
643858,A,A,A,A,A
314908,A,A,A,A,A
461609,A,A,A,A,A
100658,A,A,A,A,A
527268,A,A,A,A,A
617428,A,A,A,A,A
638158,A,A,A,A,A
571888,A,A,A,A,A
219208,A,A,A,A,A
166309,A,A,A,A,A
84378,A,A,A,A,A
7509,A,A,A,A,A
647719,A,A,A,A,A
405218,A,A,A,A,A
267438,A,A,A,A,A
707099,A,A,A,A,A
275018,A,A,A,A,A
511399,A,A,A,A,A
133968,A,A,A,A,A
345728,A,A,A,A,A
374228,A,A,A,A,A
75349,A,A,A,A,A
413109,A,A,A,A,A
78078,A,A,A,A,A
682748,A,A,A,A,A
567088,A,A,A,A,A
652329,A,A,A,A,A
670858,A,A,A,A,A
268588,A,A,A,A,A
269609,A,A,A,A,A
282939,A,A,A,A,A
82578,A,A,A,A,A
91959,A,A,A,A,A
285499,A,A,A,A,A
5409,A,A,A,A,A
220649,A,A,A,A,A
299918,A,A,A,A,A
607208,A,A,A,A,A
577959,A,A,A,A,A
526208,A,A,A,A,A
698448,A,A,A,A,A
302248,A,A,A,A,A
572978,A,A,A,A,A
652949,A,A,A,A,A
335188,A,A,A,A,A
105058,A,A,A,A,A
467198,A,A,A,A,A
632259,A,A,A,A,A
23558,A,A,A,A,A
368459,A,A,A,A,A
333279,A,A,A,A,A
263499,A,A,A,A,A
34588,A,A,A,A,A
350018,A,A,A,A,A
284078,A,A,A,A,A
320598,A,A,A,A,A
447558,A,A,A,A,A
414708,A,A,A,A,A
250639,A,A,A,A,A
646539,A,A,A,A,A
121639,A,A,A,A,A
476569,A,A,A,A,A
544888,A,A,A,A,A
680288,A,A,A,A,A
547988,A,A,A,A,A
499949,A,A,A,A,A
291498,A,A,A,A,A
567879,A,A,A,A,A
218228,A,A,A,A,A
620969,A,A,A,A,A
254419,A,A,A,A,A
526418,A,A,A,A,A
60988,A,A,A,A,A
159478,A,A,A,A,A
134559,A,A,A,A,A
167378,A,A,A,A,A
613498,A,A,A,A,A
319739,A,A,A,A,A
460509,A,A,A,A,A
502789,A,A,A,A,A
40609,A,A,A,A,A
690718,A,A,A,A,A
137039,A,A,A,A,A
677859,A,A,A,A,A
321409,A,A,A,A,A
318579,A,A,A,A,A
99258,A,A,A,A,A
206818,A,A,A,A,A
514109,A,A,A,A,A
302339,A,A,A,A,A
134948,A,A,A,A,A
360488,A,A,A,A,A
414998,A,A,A,A,A
68128,A,A,A,A,A
4419,A,A,A,A,A
512998,A,A,A,A,A
189049,A,A,A,A,A
530878,A,A,A,A,A
320338,A,A,A,A,A
616629,A,A,A,A,A
500999,A,A,A,A,A
262129,A,A,A,A,A
449879,A,A,A,A,A
531108,A,A,A,A,A
440339,A,A,A,A,A
628009,A,A,A,A,A
410478,A,A,A,A,A
290788,A,A,A,A,A
136869,A,A,A,A,A
572728,A,A,A,A,A
514029,A,A,A,A,A
573788,A,A,A,A,A
617028,A,A,A,A,A
342788,A,A,A,A,A
75419,A,A,A,A,A
266808,A,A,A,A,A
365248,A,A,A,A,A
481828,A,A,A,A,A
490549,A,A,A,A,A
427019,A,A,A,A,A
602779,A,A,A,A,A
159758,A,A,A,A,A
481128,A,A,A,A,A
311589,A,A,A,A,A
607859,A,A,A,A,A
70129,A,A,A,A,A
305509,A,A,A,A,A
207468,A,A,A,A,A
102749,A,A,A,A,A
27899,A,A,A,A,A
381799,A,A,A,A,A
680408,A,A,A,A,A
432238,A,A,A,A,A
72989,A,A,A,A,A
275179,A,A,A,A,A
309978,A,A,A,A,A
521479,A,A,A,A,A
2529,A,A,A,A,A
369939,A,A,A,A,A
460149,A,A,A,A,A
509519,A,A,A,A,A
17928,A,A,A,A,A
323709,A,A,A,A,A
257629,A,A,A,A,A
156518,A,A,A,A,A
601168,A,A,A,A,A
548789,A,A,A,A,A
417428,A,A,A,A,A
120029,A,A,A,A,A
230628,A,A,A,A,A
681499,A,A,A,A,A
42679,A,A,A,A,A
69328,A,A,A,A,A
393269,A,A,A,A,A
170489,A,A,A,A,A
540118,A,A,A,A,A
215669,A,A,A,A,A
409459,A,A,A,A,A
306938,A,A,A,A,A
172698,A,A,A,A,A
70029,A,A,A,A,A
237468,A,A,A,A,A
462189,A,A,A,A,A
529779,A,A,A,A,A
680719,A,A,A,A,A
437648,A,A,A,A,A
7749,A,A,A,A,A
157218,A,A,A,A,A
355538,A,A,A,A,A
272018,A,A,A,A,A
261938,A,A,A,A,A
193868,A,A,A,A,A
469218,A,A,A,A,A
510768,A,A,A,A,A
12739,A,A,A,A,A
39319,A,A,A,A,A
99908,A,A,A,A,A
326768,A,A,A,A,A
316858,A,A,A,A,A
641398,A,A,A,A,A
628828,A,A,A,A,A
603679,A,A,A,A,A
64409,A,A,A,A,A
670539,A,A,A,A,A
294758,A,A,A,A,A
628018,A,A,A,A,A
635519,A,A,A,A,A
434918,A,A,A,A,A
289169,A,A,A,A,A
715118,A,A,A,A,A
506408,A,A,A,A,A
140229,A,A,A,A,A
302289,A,A,A,A,A
70609,A,A,A,A,A
14469,A,A,A,A,A
678578,A,A,A,A,A
72998,A,A,A,A,A
14758,A,A,A,A,A
124208,A,A,A,A,A
407468,A,A,A,A,A
162338,A,A,A,A,A
341359,A,A,A,A,A
687948,A,A,A,A,A
59059,A,A,A,A,A
314358,A,A,A,A,A
473198,A,A,A,A,A
499618,A,A,A,A,A
608409,A,A,A,A,A
232479,A,A,A,A,A
496089,A,A,A,A,A
326648,A,A,A,A,A
328699,A,A,A,A,A
432009,A,A,A,A,A
622089,A,A,A,A,A
339148,A,A,A,A,A
562388,A,A,A,A,A
107828,A,A,A,A,A
336018,A,A,A,A,A
683829,A,A,A,A,A
187738,A,A,A,A,A
208008,A,A,A,A,A
715078,A,A,A,A,A
478198,A,A,A,A,A
334588,A,A,A,A,A
488328,A,A,A,A,A
663109,A,A,A,A,A
542148,A,A,A,A,A
102229,A,A,A,A,A
632298,A,A,A,A,A
357319,A,A,A,A,A
238518,A,A,A,A,A
72438,A,A,A,A,A
34738,A,A,A,A,A
555149,A,A,A,A,A
16829,A,A,A,A,A
61358,A,A,A,A,A
385728,A,A,A,A,A
702658,A,A,A,A,A
317708,A,A,A,A,A
466708,A,A,A,A,A
639718,A,A,A,A,A
1718,A,A,A,A,A
210188,A,A,A,A,A
539999,A,A,A,A,A
123219,A,A,A,A,A
148949,A,A,A,A,A
623789,A,A,A,A,A
1459,A,A,A,A,A
277639,A,A,A,A,A
530369,A,A,A,A,A
206848,A,A,A,A,A
704109,A,A,A,A,A
420118,A,A,A,A,A
228438,A,A,A,A,A
526968,A,A,A,A,A
138268,A,A,A,A,A
535199,A,A,A,A,A
643748,A,A,A,A,A
658439,A,A,A,A,A
643519,A,A,A,A,A
1479,A,A,A,A,A
636278,A,A,A,A,A
81038,A,A,A,A,A
371329,A,A,A,A,A
186588,A,A,A,A,A
65919,A,A,A,A,A
3338,A,A,A,A,A
431319,A,A,A,A,A
254798,A,A,A,A,A
58139,A,A,A,A,A
23869,A,A,A,A,A
398849,A,A,A,A,A
437708,A,A,A,A,A
17159,A,A,A,A,A
296749,A,A,A,A,A
197958,A,A,A,A,A
508248,A,A,A,A,A
506299,A,A,A,A,A
506108,A,A,A,A,A
541879,A,A,A,A,A
277349,A,A,A,A,A
269898,A,A,A,A,A
23679,A,A,A,A,A
432309,A,A,A,A,A
145698,A,A,A,A,A
539169,A,A,A,A,A
414279,A,A,A,A,A
322109,A,A,A,A,A
296059,A,A,A,A,A
374858,A,A,A,A,A
564518,A,A,A,A,A
166169,A,A,A,A,A
632739,A,A,A,A,A
130908,A,A,A,A,A
94799,A,A,A,A,A
223799,A,A,A,A,A
678599,A,A,A,A,A
71079,A,A,A,A,A
119728,A,A,A,A,A
389439,A,A,A,A,A
339498,A,A,A,A,A
651368,A,A,A,A,A
31168,A,A,A,A,A
514839,A,A,A,A,A
201858,A,A,A,A,A
162738,A,A,A,A,A
64429,A,A,A,A,A
424528,A,A,A,A,A
435678,A,A,A,A,A
54249,A,A,A,A,A
350039,A,A,A,A,A
228189,A,A,A,A,A
336869,A,A,A,A,A
361878,A,A,A,A,A
356899,A,A,A,A,A
457878,A,A,A,A,A
299528,A,A,A,A,A
379009,A,A,A,A,A
240449,A,A,A,A,A
191328,A,A,A,A,A
714688,A,A,A,A,A
683519,A,A,A,A,A
189479,A,A,A,A,A
590509,A,A,A,A,A
201439,A,A,A,A,A
309248,A,A,A,A,A
509679,A,A,A,A,A
531728,A,A,A,A,A
29808,A,A,A,A,A
187729,A,A,A,A,A
59898,A,A,A,A,A
193928,A,A,A,A,A
68878,A,A,A,A,A
590858,A,A,A,A,A
703298,A,A,A,A,A
178189,A,A,A,A,A
106609,A,A,A,A,A
167828,A,A,A,A,A
505369,A,A,A,A,A
172198,A,A,A,A,A
213099,A,A,A,A,A
628468,A,A,A,A,A
413889,A,A,A,A,A
674528,A,A,A,A,A
218338,A,A,A,A,A
195808,A,A,A,A,A
34248,A,A,A,A,A
102899,A,A,A,A,A
139499,A,A,A,A,A
302649,A,A,A,A,A
714878,A,A,A,A,A
207208,A,A,A,A,A
267259,A,A,A,A,A
672308,A,A,A,A,A
31248,A,A,A,A,A
72519,A,A,A,A,A
438178,A,A,A,A,A
296708,A,A,A,A,A
6738,A,A,A,A,A
457409,A,A,A,A,A
299739,A,A,A,A,A
106559,A,A,A,A,A
41289,A,A,A,A,A
127918,A,A,A,A,A
135729,A,A,A,A,A
386999,A,A,A,A,A
69789,A,A,A,A,A
179048,A,A,A,A,A
489578,A,A,A,A,A
677659,A,A,A,A,A
202868,A,A,A,A,A
500078,A,A,A,A,A
451389,A,A,A,A,A
567949,A,A,A,A,A
425869,A,A,A,A,A
470109,A,A,A,A,A
106208,A,A,A,A,A
260559,A,A,A,A,A
95389,A,A,A,A,A
251338,A,A,A,A,A
478639,A,A,A,A,A
612558,A,A,A,A,A
612418,A,A,A,A,A
187609,A,A,A,A,A
654859,A,A,A,A,A
211348,A,A,A,A,A
423939,A,A,A,A,A
654459,A,A,A,A,A
70929,A,A,A,A,A
506259,A,A,A,A,A
366069,A,A,A,A,A
280688,A,A,A,A,A
300128,A,A,A,A,A
69088,A,A,A,A,A
430408,A,A,A,A,A
592139,A,A,A,A,A
531458,A,A,A,A,A
74568,A,A,A,A,A
160639,A,A,A,A,A
96008,A,A,A,A,A
250108,A,A,A,A,A
466059,A,A,A,A,A
340619,A,A,A,A,A
62699,A,A,A,A,A
560788,A,A,A,A,A
407188,A,A,A,A,A
57299,A,A,A,A,A
407849,A,A,A,A,A
106799,A,A,A,A,A
620918,A,A,A,A,A
377468,A,A,A,A,A
385538,A,A,A,A,A
554578,A,A,A,A,A
62549,A,A,A,A,A
461679,A,A,A,A,A
66609,A,A,A,A,A
344628,A,A,A,A,A
574159,A,A,A,A,A
224879,A,A,A,A,A
661279,A,A,A,A,A
478049,A,A,A,A,A
254298,A,A,A,A,A
565688,A,A,A,A,A
350718,A,A,A,A,A
493948,A,A,A,A,A
400409,A,A,A,A,A
277108,A,A,A,A,A
220079,A,A,A,A,A
339058,A,A,A,A,A
280518,A,A,A,A,A
211038,A,A,A,A,A
568668,A,A,A,A,A
663139,A,A,A,A,A
464978,A,A,A,A,A
550728,A,A,A,A,A
604209,A,A,A,A,A
145579,A,A,A,A,A
230518,A,A,A,A,A
574789,A,A,A,A,A
255259,A,A,A,A,A
372178,A,A,A,A,A
72379,A,A,A,A,A
583039,A,A,A,A,A
431719,A,A,A,A,A
202078,A,A,A,A,A
642408,A,A,A,A,A
142488,A,A,A,A,A
10369,A,A,A,A,A
564789,A,A,A,A,A
444438,A,A,A,A,A
331228,A,A,A,A,A
438328,A,A,A,A,A
205049,A,A,A,A,A
309868,A,A,A,A,A
342948,A,A,A,A,A
232108,A,A,A,A,A
312358,A,A,A,A,A
326379,A,A,A,A,A
251809,A,A,A,A,A
411209,A,A,A,A,A
607579,A,A,A,A,A
217968,A,A,A,A,A
692528,A,A,A,A,A
695549,A,A,A,A,A
210039,A,A,A,A,A
272248,A,A,A,A,A
644008,A,A,A,A,A
128459,A,A,A,A,A
202458,A,A,A,A,A
544158,A,A,A,A,A
625569,A,A,A,A,A
419098,A,A,A,A,A
350128,A,A,A,A,A
493838,A,A,A,A,A
323309,A,A,A,A,A
288669,A,A,A,A,A
367809,A,A,A,A,A
164949,A,A,A,A,A
167679,A,A,A,A,A
467339,A,A,A,A,A
420359,A,A,A,A,A
211809,A,A,A,A,A
278328,A,A,A,A,A
464308,A,A,A,A,A
199158,A,A,A,A,A
38748,A,A,A,A,A
586019,A,A,A,A,A
314648,A,A,A,A,A
584119,A,A,A,A,A
406888,A,A,A,A,A
251198,A,A,A,A,A
621949,A,A,A,A,A
62819,A,A,A,A,A
580828,A,A,A,A,A
143588,A,A,A,A,A
700928,A,A,A,A,A
21578,A,A,A,A,A
355068,A,A,A,A,A
114449,A,A,A,A,A
389029,A,A,A,A,A
39979,A,A,A,A,A
266448,A,A,A,A,A
492848,A,A,A,A,A
561269,A,A,A,A,A
707868,A,A,A,A,A
59848,A,A,A,A,A
252819,A,A,A,A,A
242939,A,A,A,A,A
282139,A,A,A,A,A
528969,A,A,A,A,A
397339,A,A,A,A,A
515158,A,A,A,A,A
456469,A,A,A,A,A
700798,A,A,A,A,A
138198,A,A,A,A,A
322229,A,A,A,A,A
474528,A,A,A,A,A
312838,A,A,A,A,A
171389,A,A,A,A,A
519348,A,A,A,A,A
395218,A,A,A,A,A
11059,A,A,A,A,A
116728,A,A,A,A,A
633938,A,A,A,A,A
508098,A,A,A,A,A
509968,A,A,A,A,A
687008,A,A,A,A,A
685569,A,A,A,A,A
150699,A,A,A,A,A
29738,A,A,A,A,A
414848,A,A,A,A,A
49449,A,A,A,A,A
128798,A,A,A,A,A
616609,A,A,A,A,A
551718,A,A,A,A,A
634198,A,A,A,A,A
199909,A,A,A,A,A
446949,A,A,A,A,A
472959,A,A,A,A,A
417738,A,A,A,A,A
333749,A,A,A,A,A
614499,A,A,A,A,A
55418,A,A,A,A,A
89518,A,A,A,A,A
460959,A,A,A,A,A
583958,A,A,A,A,A
658029,A,A,A,A,A
406008,A,A,A,A,A
342428,A,A,A,A,A
212858,A,A,A,A,A
358858,A,A,A,A,A
294199,A,A,A,A,A
384838,A,A,A,A,A
711259,A,A,A,A,A
658128,A,A,A,A,A
588249,A,A,A,A,A
501898,A,A,A,A,A
122498,A,A,A,A,A
200788,A,A,A,A,A
103379,A,A,A,A,A
182038,A,A,A,A,A
280578,A,A,A,A,A
347138,A,A,A,A,A
30968,A,A,A,A,A
570598,A,A,A,A,A
248549,A,A,A,A,A
333739,A,A,A,A,A
290538,A,A,A,A,A
640218,A,A,A,A,A
51219,A,A,A,A,A
33018,A,A,A,A,A
378949,A,A,A,A,A
246858,A,A,A,A,A
464499,A,A,A,A,A
561349,A,A,A,A,A
591708,A,A,A,A,A
30498,A,A,A,A,A
280628,A,A,A,A,A
482018,A,A,A,A,A
571349,A,A,A,A,A
574688,A,A,A,A,A
559798,A,A,A,A,A
632369,A,A,A,A,A
265198,A,A,A,A,A
166218,A,A,A,A,A
224399,A,A,A,A,A
688259,A,A,A,A,A
208289,A,A,A,A,A
106798,A,A,A,A,A
682538,A,A,A,A,A
191278,A,A,A,A,A
121709,A,A,A,A,A
343948,A,A,A,A,A
707488,A,A,A,A,A
66548,A,A,A,A,A
273048,A,A,A,A,A
647419,A,A,A,A,A
260478,A,A,A,A,A
507679,A,A,A,A,A
400978,A,A,A,A,A
672069,A,A,A,A,A
362649,A,A,A,A,A
221509,A,A,A,A,A
53789,A,A,A,A,A
694519,A,A,A,A,A
369168,A,A,A,A,A
12698,A,A,A,A,A
370758,A,A,A,A,A
521938,A,A,A,A,A
355719,A,A,A,A,A
75578,A,A,A,A,A
126559,A,A,A,A,A
660508,A,A,A,A,A
463858,A,A,A,A,A
346749,A,A,A,A,A
593448,A,A,A,A,A
497919,A,A,A,A,A
587329,A,A,A,A,A
521219,A,A,A,A,A
102959,A,A,A,A,A
170179,A,A,A,A,A
62409,A,A,A,A,A
231418,A,A,A,A,A
197789,A,A,A,A,A
36759,A,A,A,A,A
330219,A,A,A,A,A
492069,A,A,A,A,A
134468,A,A,A,A,A
120059,A,A,A,A,A
381948,A,A,A,A,A
418009,A,A,A,A,A
129178,A,A,A,A,A
180519,A,A,A,A,A
476318,A,A,A,A,A
316318,A,A,A,A,A
463118,A,A,A,A,A
51078,A,A,A,A,A
84218,A,A,A,A,A
418559,A,A,A,A,A
151689,A,A,A,A,A
315998,A,A,A,A,A
17539,A,A,A,A,A
585779,A,A,A,A,A
681208,A,A,A,A,A
558529,A,A,A,A,A
565699,A,A,A,A,A
489168,A,A,A,A,A
504259,A,A,A,A,A
150179,A,A,A,A,A
386439,A,A,A,A,A
527718,A,A,A,A,A
661858,A,A,A,A,A
566869,A,A,A,A,A
132058,A,A,A,A,A
330298,A,A,A,A,A
227088,A,A,A,A,A
3129,A,A,A,A,A
700059,A,A,A,A,A
32768,A,A,A,A,A
323068,A,A,A,A,A
517908,A,A,A,A,A
37218,A,A,A,A,A
666949,A,A,A,A,A
506848,A,A,A,A,A
192288,A,A,A,A,A
594938,A,A,A,A,A
280008,A,A,A,A,A
703959,A,A,A,A,A
667898,A,A,A,A,A
594699,A,A,A,A,A
197728,A,A,A,A,A
622738,A,A,A,A,A
331899,A,A,A,A,A
114598,A,A,A,A,A
40529,A,A,A,A,A
359049,A,A,A,A,A
196848,A,A,A,A,A
91769,A,A,A,A,A
109949,A,A,A,A,A
579889,A,A,A,A,A
351239,A,A,A,A,A
632649,A,A,A,A,A
476539,A,A,A,A,A
698078,A,A,A,A,A
54568,A,A,A,A,A
609789,A,A,A,A,A
700919,A,A,A,A,A
653279,A,A,A,A,A
278429,A,A,A,A,A
158659,A,A,A,A,A
183189,A,A,A,A,A
209689,A,A,A,A,A
162458,A,A,A,A,A
352518,A,A,A,A,A
124498,A,A,A,A,A
510999,A,A,A,A,A
571429,A,A,A,A,A
639729,A,A,A,A,A
227549,A,A,A,A,A
225028,A,A,A,A,A
264338,A,A,A,A,A
394498,A,A,A,A,A
160289,A,A,A,A,A
272218,A,A,A,A,A
230719,A,A,A,A,A
70179,A,A,A,A,A
631089,A,A,A,A,A
114649,A,A,A,A,A
702908,A,A,A,A,A
48608,A,A,A,A,A
479608,A,A,A,A,A
534878,A,A,A,A,A
548898,A,A,A,A,A
220498,A,A,A,A,A
133339,A,A,A,A,A
87188,A,A,A,A,A
543329,A,A,A,A,A
324109,A,A,A,A,A
410388,A,A,A,A,A
233799,A,A,A,A,A
330829,A,A,A,A,A
284019,A,A,A,A,A
622838,A,A,A,A,A
710098,A,A,A,A,A
51009,A,A,A,A,A
570178,A,A,A,A,A
473929,A,A,A,A,A
240629,A,A,A,A,A
154458,A,A,A,A,A
112118,A,A,A,A,A
102808,A,A,A,A,A
89509,A,A,A,A,A
361128,A,A,A,A,A
429268,A,A,A,A,A
400119,A,A,A,A,A
681009,A,A,A,A,A
249039,A,A,A,A,A
411438,A,A,A,A,A
474098,A,A,A,A,A
268388,A,A,A,A,A
166508,A,A,A,A,A
348339,A,A,A,A,A
374549,A,A,A,A,A
71658,A,A,A,A,A
453079,A,A,A,A,A
268779,A,A,A,A,A
237109,A,A,A,A,A
588108,A,A,A,A,A
319188,A,A,A,A,A
30459,A,A,A,A,A
287938,A,A,A,A,A
660849,A,A,A,A,A
676308,A,A,A,A,A
